title,text,file
TIKA : MetadataDiscussion Original Problem,"The original inspiration for this page was a Tika user who wanted to get access to the metadata for every document in an archive (e.g. zip, tar.gz, etc.). A way to get recursive metadata is described in theRecursiveMetadataarticle.",../data/confluence_exports/TIKA/MetadataDiscussion_109454061.html
TIKA : MetadataDiscussion Goals for this Page,"The goals for this page are bigger than the original problem. This page should hold a discussion about how to better meet different metadata needs for the different kinds of documents supported by Tika, and for the different kinds of users supported by Tika.  Since the title of this page isMetadataDiscussion, the page isn't limited to a particular set of goals, only to goals that relate to Tika's metadata handling. The goals for this page should at least include the following:  Identify different kinds of documents and their metadata needsIdentify different kinds of users and their metadata needsIdentify potential metadata solutions, attempting to satisfy the needs of as many document types and user types as is practical   This section attempts to identify document types from the point of view of metadata. This section is not trying to identify specific formats such as zip or tar, instead it is trying to identify categories of document formats that have different metadata needs such as simple, compound, and container.  The document types that have been identified so far are the following:  SimpleStructuredCompoundSimple ContainerContainer with Text",../data/confluence_exports/TIKA/MetadataDiscussion_109454061.html
TIKA : MetadataDiscussion Simple Document,"A simple document is a single document contained in a single file. Some examples of simple documents include text files, xml files as parsed by DcXMLParser, etc. Any metadata associated with a simple document is for the entire document.",../data/confluence_exports/TIKA/MetadataDiscussion_109454061.html
TIKA : MetadataDiscussion Structured Document,"Like simple documents, structured documents are single documents in single files. What makes a structured document different is that the document has internal structure, and there is metadata associated specific parts of a document. For example, a PDF document has an internal structure for representing each page of the PDF, and there may be metadata associated with individual pages instead of with the entire document.",../data/confluence_exports/TIKA/MetadataDiscussion_109454061.html
TIKA : MetadataDiscussion Compound Document,A compound document is logically a single document that is made up of many separate files. Usually the separate files are stored inside of a single container. Examples of compound documents include the following:  .doc (several named streams inside of an OLE2 file).xlsx (several named xml files inside of a zip file),../data/confluence_exports/TIKA/MetadataDiscussion_109454061.html
TIKA : MetadataDiscussion Simple Container,"A simple container is a container file that contains other files. The container itself does not contain text, and instead it contains files that could be any document types identified so far. Examples include zip, tar, tar.gz, tar.bz2, etc.",../data/confluence_exports/TIKA/MetadataDiscussion_109454061.html
TIKA : MetadataDiscussion Container with Text,"Some documents have text of their own and contain other files. Examples include the following:  an email with attachmentsA .doc with embedded spreadsheets   The following users have beed identified so far:  ContentHandlerimplementersTika class usersXHTML usersBulk analysis users  For the most part the users are identified by the API they use Tika through, ranging from low levelContentHandlerusers to users who look at XHTML files generated by Tika.  The bulk analysis users aren't a specific API user, and instead are a reminder for an alternate use case. Some Tika users are using Tika to extract text and metadata from millions of documents, potentially all contained in a single container file. The metadata solution used by Tika should work even with container files that contain unreasonable numbers of files.   There are some good reasons why some seemingly good solutions don't actually work. This section captures solutions that have been rejected and why to help the discussion move on to solutions that will work.",../data/confluence_exports/TIKA/MetadataDiscussion_109454061.html
TIKA : MetadataDiscussion A Naive Non-Solution,"When I first started using Tika, I had the naive dream that I could point theAutoDetectParserat anything and it would automatically find the document boundaries that matter to me and make everything I consider a single document look like the following:  <html xmlns=""http://www.w3.org/1999/xhtml"">
  <head>
    <title>...</title>
    <thismeta>...</thismeta>
    <thatmeta>...</thatmeta>
    <theothermeta>...</theothermeta>
  </head>
  <body>
    ...
  </body>
</html>  It turns out that, for lots of good reasons, the Tika developers decided not to make things work this way. Here is my understanding of why this is the case, and there is a good chance that my understanding is wrong:  The literal XHTML produced by Tika, and similarly theContentHandlerevents generated by Tika, produce XHTML that a user could view with a browser and see something that the average person would consider the extracted text for a document.this means that all tags must be legal XHTMLthis also means that only metadata like ""title"" that a user expects to see when reading a document should appear in the XHTML in a way that a browser would display itunfortunately since documents can be Structured, Compound, Simple Containers, or Containers with Text, short of reading a user's mind there is no way for Tika to normalize all of those documents into the above structure.",../data/confluence_exports/TIKA/MetadataDiscussion_109454061.html
TIKA : MetadataDiscussion A Slightly Less Naive Non-Solution,"This solution is like the first naive solution, except it uses legal XHTML  <html xmlns=""http://www.w3.org/1999/xhtml"">
  <head>
    <title>...</title>
    <meta name=""description"" content=""Example XHTML"" />
    <meta name=""author"" content=""Paul Jakubik the Naive Programmer"" />
  </head>
  <body>
    ...
  </body>
</html>  This solution is better since it is legal XHTML, and since meta tags aren't displayed by a browser. Unfortunately this solution doesn't handle any of the following:  Structured documents with metadata associated with parts of the documentCompound documents with metadata associated with parts of the compound documentSimple containment (no representation of the contained documents and their relationship to the container)Containers with text (same issue)",../data/confluence_exports/TIKA/MetadataDiscussion_109454061.html
TIKA : MetadataDiscussion Div Sections: No Place for Metadata,"The first two non-solutions ignored that decisions have already been made about how Tika will represent structured documents and simple containers in XHTML. Tika represents a simple container document something like the following:  <html xmlns=""http://www.w3.org/1999/xhtml"">
  <head>
    <title>...</title>
  </head>
  <body>
    <div class=""package-entry"">
      <h1>testfiles/5.txt</h1>
      <p>...</p>
    </div>
    <div class=""package-entry"">
      <h1>testfiles/getty11.zip</h1>
      <div class=""package-entry"">
        <h1>testfiles/getty11.txt</h1>
        <p>...</p>
      </div>
    </div>
  </body>
</html>  Tika uses the<div>tag to show subparts of a document. The subparts can have their own subparts by nesting<div>sections inside of other<div>sections. The result is a structured XHTML document that can show arbitrary levels of nesting and can represent the text extracted from nearly any kind of document.  The problem is that there is no place to put the metadata that is legal XHTML. The<meta>tags can only appear in the<head>section. Even if we wanted to put all metadata in the<head>section, doing so would mean that Tika could not stream the XHTML events, and instead of have to parse entire containers in two passes: once to gather the metadata, and a second time to output all of the text.                                                                           If XHTML had a way to specify arbitrary name-value pairs somewhere in the<div>section, that could be used as a place to associate metadata with a<div>section. As far as I can tell from the specification [http://www.w3schools.com/tags/tag_div.asp] there isn't a place for arbitrary name-value pairs.                                                                            Hopefully we can find some solutions that actually work, and work for many kinds of users. It doesn't look like there is a way to represent metadata for nested sections or nested documents in XHTML, but there may be other ways to make metadata nested metadata available to some users.",../data/confluence_exports/TIKA/MetadataDiscussion_109454061.html
TIKA : MetadataDiscussion Metadata forContentHandlerImplementors: Metadata Stack inParseContext,"If you are going to the effort of implementing aContentHandler, theRecursiveMetadatapage describes how you can ret access to recursive metadata.",../data/confluence_exports/TIKA/MetadataDiscussion_109454061.html
TIKA : MetadataDiscussion A Solution for Users Who Don't ImplementContentHandler,"If XHTML doesn't offer a legal way to associate arbitrary name-value pairs with a<div>section, then there don't seem to be options for providing full metadata in a single XHTML document. There are at least a couple of possibilities for providing a better-than-nothing solution for users who want all of the metadata without having to write their ownContentHandler.  The possibilities identified so far are the following:  Add aConvertToMultiDocContentHandlerthat produces multiple XHTML files, one file per line of the output file.Add aConvertToXmlDocContentHandlerthat produces an XML file that is similar to XHTML, but allows<meta>tags in each<div>sectionAdd aConvertToXmlDocContentHandlerthat produces an XML file that is completely unlike XHTML to avoid confusion, and is capable of representing nested sections, each having their own metadata.  Once there is a way to implement aContentHandlerand get all of the nested metadata associated with each<div>section, special content handlers could be written that translate the events into something other than a single XHTML document.  If aContentHandlerwas going to create an output file with multiple XHTML documents in it, it would have to decide where the document boundaries are (while not perfect for everyone, probably good enough for 80% of users), and it would have to have a way of encoding newlines so the each XHTML document could be put on a single line (for easy parsing later). This could be as simple as surrounding each line with<p></p>and dropping the\rand\ncharacters.  Yet another alternate content handler could convert the output to XML that has a place for associating metadata with each subsection. This XML could resemble XHTML, or to avoid confusion, could be completely different from XHTML.   Identify other use casesIdentify other solutionsDiscuss pros and cons of solutionsReach consensus on an adequate path forward for nested metadata",../data/confluence_exports/TIKA/MetadataDiscussion_109454061.html
TIKA : TikaEvalDbDesign Background,"The tika-eval module was initially designed to work with the output from Tika's RecursiveParserWrapper (-J -tin tika-app-ese or/rmeta/textfrom tika-server).  The basic idea is that for each input file, there is a list of Metadata objects.  The first Metadata object in the list contains the information from the outer/container input file, and if there are attachments or embedded files, those are added to the list.  The content that was extracted is stored in the ""X-TIKA:content"" key in each Metadata object.  In the following discussion, we use the term ""container"" to refer to the initial input file, and we use ""file"" to refer either to the container file or to an embedded object.  An ""extract"" is the file that contains the extracted metadata/content.  Because of this one->many mapping, the table structure became fairly complex fairly quickly.  The initial flat file didn't work so well.",../data/confluence_exports/TIKA/TikaEvalDbDesign_109454086.html
TIKA : TikaEvalDbDesign Profile,"PROFILES – this is the main table. This contains all files, embedded and not, whether or not there was an exception.  The primary key is ID, and this table has foreign keys to the CONTAINERS table (CONTAINER_ID), and to the MIMES table (MIME_TYPE_ID).  This includes a boolean value for whether or not this file was an embedded file or a container file (IS_EMBEDDED).  Note that the ID==CONTAINER_ID for the container file; this makes some useful joins much easier.CONTAINERS – this contains information about the container file. The primary key is CONTAINER_ID and that maps to the PROFILES' table's CONTAINER_ID foreign key.CONTENTS – this contains statistics about the content that was extracted.  The primary key is ID and this maps directly to the PROFILES' table's ID.MIMES – this contains mime strings and the most common file extension for each mime type.  The primary key is MIME_TYPE_ID, and this maps to the MIME_TYPE_ID column in the PROFILES table.PARSE_EXCEPTIONS – this contains information about parse exceptions. The primary key is ID and that maps to the ID column in the PROFILES table.  This includes the original stack trace, a slightly truncated stack trace used for sorting and grouping by, and a foreign key to the class/type of exception.REF_PARSE_EXCEPTION_TYPES – this is a reference table that contains the different classes/types of parse exceptions: runtime, encryption (password protected files), access_permission (e.g. a PDF that won't allow extraction of text) and unsupported version.  We have custom code that maps stacktraces to these exception types.  Let us know if you find any problems!ERRORS – this contains records for errors reading the extract file or errors that were caused during the parse that caused tika-app in batch mode to restart.  By mapping to the REF_EXTRACT_ERROR_TYPES and the REF_PARSE_ERROR_TYPES, you can identify the cause of the problem.  There's a todo to integrate the code that reads in the parser error log and update this table...that functionality is on its way.EMB_FILE_NAMES – this records the full path of an embedded filewithinthe file.  If there's a zip with a zip in it, you might see: /zip1.zip/zip2.zip/my_docx.docx.  Again, the ID in this table maps to the ID in the PROFILES table.",../data/confluence_exports/TIKA/TikaEvalDbDesign_109454086.html
TIKA : TikaEvalDbDesign Comparison,"Nearly all of the above exist with '_A' or '_B' added to the end of the table names.  The ID in PROFILES_A matches the ID in PROFILES_B.  If a given container file contained a different number of attachments or if the code couldn't figure out which attachments map to which attachments, there can be incorrect double entries between the two.  In addition to the profiling tables, there is also:  CONTENT_COMPARISONS – this records the output of comparing the content.  Again, the ID maps to the ID in PROFILES_A and PROFILES_B.",../data/confluence_exports/TIKA/TikaEvalDbDesign_109454086.html
TIKA : TikaEvalDbDesign CONTENTS,"CONTENT_LENGTH – literal string lengthNUM_TOKENS – number of tokens (as analyzed by the Lucene analysis chain)NUM_UNIQUE_TOKENS – number of unique tokens (also known as ""types"")COMMON_TOKENS_LANG – which language was selected for counting ""common tokens""NUM_COMMON_TOKENS – number of ""common tokens"" (not number of unique tokens) that were foundTOP_N_TOKENS – top 10 most frequent tokensNUM_ALPHABETIC_TOKENS – number of tokens that contained at least one alphabetic/ideographic characterLANG_ID_1 – language id as determined by OptimaizeLANG_ID_1_PROB_1 – language id probability.LANG_ID_2, etc.  if Optimaize thought there could be more than one language classification.UNICODE_CHAR_BLOCKS – number of characters per Unicode code blockTOKEN_ENTROPY_RATE – token entropy, a measure of diversity of terms. A word list would have a very high entropy, a novel by someone with a 10 word vocabulary would have a very low entropy rate.TOKEN_LENGTH_SUM, *_MEAN, *_STD_DEV – sum, mean, stdev of the lengths of the tokens",../data/confluence_exports/TIKA/TikaEvalDbDesign_109454086.html
TIKA : TikaEvalDbDesign CONTENT_COMPARISONS,"TOP_10_UNIQUE_TOKEN_DIFFS_A – what are the top 10 most frequent terms that appear in A and never appear in B.TOP_10_UNIQUE_TOKEN_DIFFS_B –vice versaTOP_10_MORE_IN_A – the top 10 terms that appear more frequently in A than B.  The number is the difference between A and B per term (e.g. you'd see""cat"": 10if ""cat"" appeared 30 times in A and 20 times in B )TOP_10_MORE_IN_B –vice versaDICE_COEFFICIENT – focuses on the overlap based on unique tokens (not tokens): 2*overlap/(totalUniqueTokensA+totalUniquTokensB)OVERLAP – focuses on the overlap of tokens: (2*overlap)/(totalTokensA+totalTokensB)",../data/confluence_exports/TIKA/TikaEvalDbDesign_109454086.html
TIKA : Logging Important note,"Since Tika 2.5.0 (released 2022-10-03) depends onslf4j-api2.0.x which requires downstream library users to update logging backend to compatible version. Tika 2.0.0 – 2.4.1 depends onslf4j-api1.7.x. Otherwise you will receive something like following message: SLF4J: No SLF4J providers were found.SLF4J: Defaulting to no-operation (NOP) logger implementationSLF4J: Seehttps://www.slf4j.org/codes.html#noProvidersfor further details.SLF4J: Class path contains SLF4J bindings targeting slf4j-api versions 1.7.x or earlier.SLF4J: Ignoring binding found atfile:/home/gross/.gradle/caches/modules-2/files-2.1/org.jboss.slf4j/slf4j-jboss-logmanager/1.2.0.Final/baff8ae78011e6859e127a5cb6f16332a056fd93/slf4j-jboss-logmanager-1.2.0.Final.jar!/org/slf4j/impl/StaticLoggerBinder.classSLF4J: Seehttps://www.slf4j.org/codes.html#ignoredBindingsfor an explanation.ERROR StatusLogger Log4j2 could not find a logging implementation. Please add log4j-core to the classpath. Using SimpleLogger to log to the console.. Updates for popular logging backends: Apache Log4j 2.x:org.apache.logging.log4j:log4j-slf4j-impl→org.apache.logging.log4j:log4j-slf4j2-implLogback:ch.qos.logback:logback-classic1.2.x → 1.3.x (uses olderjavax.*APIs) or 1.4.x (usesjakarta.*APIs)Apache Log4j 1.2.x:org.slf4j:slf4j-log4j12→org.slf4j:slf4j-reload4j(thoughslf4j-log4j12has relocation relocation directive toslf4j-reload4jsince 1.7.34) or migrate to the Log4j 2.x since log4j 1.2.x is in the End of Life status since 2015 and hasknown vulnerabilities JBoss Logging (slf4j-jboss-logging/slf4j-jboss-logmanager) as of 2022-11-09 are still onslf4j-api1.7.x, seehttps://issues.redhat.com/browse/JBLOGGING-165. Currently you can try downgradingorg.slf4j:slf4j-apiversion to 1.7.36 if you have to use Tika with JBoss Logging (e.g. if you use Quarkus or WildFly native logging).",../data/confluence_exports/TIKA/Logging_109454058.html
TIKA : Logging Tika parser modules,"tika-parser-*-moduleartifacts depend on many Apache and thirdparty libraries. Tika itself useslf4j-apibut underlying libraries use different logging API (commons-logging,java.util.logging,log4j 1.2.x,log4j 2.x,slf4j). By default Tika will bringslf4j-apiviatika-coreand some bridges likeorg.slf4j:jcl-over-slf4jandorg.slf4j:jul-to-slf4jas opinionated default. Depending on your logging backend and preferred configuration you'll need different dependency exclusions and bridges/implementations. In you have no preference about logging backend it's enough to addorg.apache.logging.log4j:log4j-core,org.apache.logging.log4j:log4j-slf4j2-implandorg.apache.logging.log4j:log4j-1.2-api(ororg.slf4j:log4j-over-slf4j) and excludelog4j:log4j,commons-logging:commons-logging,ch.qos.logback:logback-classic,ch.qos.logback:logback-core,ch.qos.reload4j:reload4jandorg.slf4j:slf4j-reload4j. As ofmainbranch (and Tika 2.6.0) all Tika source useslf4j-apias a logging API withorg.apache.logging.log4j:log4j-core:2.xas the backend for applications liketika-app/tika-eval-app/tika-server. Following sections shows how to configure different logging solutions/backends dependencies to avoid conflicts. Loggers configuration are out of scope of this document, you should look at relevant library documentation.  If you useApache Mavendependency section inpom.xmlwill contain something like this:",../data/confluence_exports/TIKA/Logging_109454058.html
TIKA : Logging Common sections,"<!-- Merge with your properties section -->
<properties>
  <!-- components versions, feel free keep only required for your case -->
  <tika.version>2.6.0</tika.version>
  <slf4j.version>2.0.3</slf4j.version>
  <log4j2.version>2.19.0</log4j2.version>
  <logback.version>1.4.4</logback.version> <!-- 1.4.4 for Jakarta EE 9+ or 1.3.4 if you use Java EE or Jakarta EE 8 --><reload4j.version>1.2.22</reload4j.version>
</properties>

<dependencyManagement>
  <dependencies>
    <dependency>
      <groupId>org.apache.tika</groupId>
      <artifactId>tika-bom</artifactId>
      <version>${tika.version}</version>
      <type>pom</type>
      <scope>import</scope>
    </dependency>
    <dependency>
      <groupId>org.apache.logging.log4j</groupId>
      <artifactId>log4j-bom</artifactId>
      <version>${log4j2.version}</version>
      <type>pom</type>
      <scope>import</scope>
    </dependency>
  </dependencies>
</dependencyManagement>

<!-- Merge with your dependencies section -->
<dependencies><dependency><groupId>org.apache.tika</groupId><artifactId>tika-core</artifactId></dependency>
  <dependency>
    <groupId>org.apache.tika</groupId>
    <artifactId>tika-parsers-standard-package</artifactId>
    <exclusions>
      <!--
        This exclusions will become obsolete at some point but better to keep it now.
        tika-parser-*-module should exclude commons-logging explicitly but upstream libraries
        may add it to their transitive dependencies
      -->
      <exclusion>
        <groupId>commons-logging</groupId>
        <artifactId>commons-logging</artifactId>
      </exclusion><!--These exclusions aren't necessary for tika-parsers-standard-packagebut may be required for other artifacts to have explicit logging configurationand avoid logging backend loops.-->
      <exclusion>
        <groupId>log4j</groupId>
        <artifactId>log4j</artifactId>
      </exclusion><exclusion><groupId>org.slf4j</groupId><artifactId>slf4j-log4j12</artifactId></exclusion>
      <exclusion>
        <groupId>org.slf4j</groupId>
        <artifactId>slf4j-reload4j</artifactId>
      </exclusion><exclusion>
        <groupId>ch.qos.logback</groupId>
        <artifactId>logback-core</artifactId>
      </exclusion>
      <exclusion>
        <groupId>ch.qos.logback</groupId>
        <artifactId>logback-classic</artifactId>
      </exclusion>
      <exclusion>
        <groupId>ch.qos.reload4j</groupId>
        <artifactId>reload4j</artifactId>
      </exclusion>
    </exclusions>
  </dependency>

  <!-- You may want to add these dependencies to the dependencyManagement to force consistent versions and omit their versions here -->
  <dependency>
    <groupId>org.slf4j</groupId>
    <artifactId>slf4j-api</artifactId>
    <version>${slf4j.version}</version>
  </dependency><!-- java.util.logging to slf4j adapter, requires additional configuration, seehttps://www.slf4j.org/api/org/slf4j/bridge/SLF4JBridgeHandler.html-->
  <dependency>
    <groupId>org.slf4j</groupId>
    <artifactId>jul-to-slf4j</artifactId>
    <version>${slf4j.version}</version>
  </dependency><!-- commons-logging (JCL) to slf4j bridge -->
  <dependency>
    <groupId>org.slf4j</groupId>
    <artifactId>jcl-over-slf4j</artifactId>
    <version>${slf4j.version}</version><scope>runtime</scope>
  </dependency><!-- log4j 1.2.x to slf4j bridge -->
  <dependency>
    <groupId>org.slf4j</groupId>
    <artifactId>log4j-over-slf4j</artifactId>
    <version>${slf4j.version}</version><scope>runtime</scope>
  </dependency>
</dependencies>",../data/confluence_exports/TIKA/Logging_109454058.html
TIKA : Logging Apache Log4j 2.x with slf4j bridges,"<!-- Merge with your dependencies section --><dependencies><!-- logging backend: log4j 2.x --><dependency><groupId>org.apache.logging.log4j</groupId><artifactId>log4j-api</artifactId><!-- version is omitted since there's org.apache.logging.log4j:log4j-bom in the dependencyManagement section --></dependency><dependency><groupId>org.apache.logging.log4j</groupId><artifactId>log4j-core</artifactId><!-- version is omitted since there's org.apache.logging.log4j:log4j-bom in the dependencyManagement section --><scope>runtime</scope></dependency><!-- slf4j implementation that forwards to log4j 2.x -->
  <dependency>
    <groupId>org.apache.logging.log4j</groupId>
    <artifactId>log4j-slf4j2-impl</artifactId> <!-- for slf4j 1.7.x use log4j-slf4j-impl instead --><!-- version is omitted since there's org.apache.logging.log4j:log4j-bom in the dependencyManagement section --><scope>runtime</scope></dependency></dependencies>",../data/confluence_exports/TIKA/Logging_109454058.html
TIKA : Logging Logback,<!-- Merge with your dependencies section --><dependencies><!-- slf4j implementation --><dependency><groupId>ch.qos.logback</groupId><artifactId>logback-classic</artifactId><version>${logback.version}</version><scope>runtime</scope></dependency><!-- log4j2 to slf4j adapter --><dependency><groupId>org.apache.logging.log4j</groupId><artifactId>log4j-to-slf4j</artifactId><!-- version is omitted since there's org.apache.logging.log4j:log4j-bom in the dependencyManagement section --><scope>runtime</scope></dependency></dependencies>,../data/confluence_exports/TIKA/Logging_109454058.html
TIKA : Logging Apache Log4j 2.x with native bridges,"<dependencies>
  <dependency>
    <groupId>org.apache.tika</groupId>
    <artifactId>tika-parsers-standard-package</artifactId>
    <exclusions>
      <exclusion>
        <groupId>commons-logging</groupId>
        <artifactId>commons-logging</artifactId>
      </exclusion>
      <exclusion>
        <groupId>log4j</groupId>
        <artifactId>log4j</artifactId>
      </exclusion>
      <exclusion>
        <groupId>org.slf4j</groupId>
        <artifactId>slf4j-log4j12</artifactId>
      </exclusion>
      <exclusion>
        <groupId>org.slf4j</groupId>
        <artifactId>slf4j-reload4j</artifactId>
      </exclusion>
      <exclusion>
        <groupId>ch.qos.logback</groupId>
        <artifactId>logback-core</artifactId>
      </exclusion>
      <exclusion>
        <groupId>ch.qos.logback</groupId>
        <artifactId>logback-classic</artifactId>
      </exclusion>
      <exclusion>
        <groupId>ch.qos.reload4j</groupId>
        <artifactId>reload4j</artifactId>
      </exclusion>

      <!-- Additionally exclude slf4j bridges -->
      <exclusion>
        <groupId>org.slf4j</groupId>
        <artifaftId>jul-to-slf4j</artifactId>
      </exclusion>
      <exclusion>
        <groupId>org.slf4j</groupId>
        <artifaftId>jul-to-slf4j</artifactId>
      </exclusion>
      <exclusion>
        <groupId>org.slf4j</groupId>
        <artifaftId>jcl-over-slf4j</artifactId>
      </exclusion>
      <exclusion>
        <groupId>org.slf4j</groupId>
        <artifaftId>log4j-over-slf4j</artifactId>
      </exclusion>
    </exclusions>
  </dependency>

  <!-- slf4j implementation to forward logs to log4j 2.x -->
  <dependency>
    <groupId>org.apache.logging.log4j</groupId>
    <artifactId>log4j-slf4j2-impl</artifactId> <!-- for slf4j 1.7.x use log4j-slf4j-impl instead -->
    <!-- version is omitted since there's org.apache.logging.log4j:log4j-bom in the dependencyManagement section -->
    <scope>runtime</scope>
  </dependency>

  <!-- log4j 2.x bridges to forward java.util.logging, jcl/commons-logging and log4j 1.2.x to log4j 2.x -->
  <dependency>
    <groupId>org.apache.logging.log4j</groupId>
    <artifactId>log4j-jul</artifactId>
    <!-- version is omitted since there's org.apache.logging.log4j:log4j-bom in the dependencyManagement section -->
  </dependency>
  <dependency>
    <groupId>org.apache.logging.log4j</groupId>
    <artifactId>log4j-jcl</artifactId>
    <!-- version is omitted since there's org.apache.logging.log4j:log4j-bom in the dependencyManagement section -->
    <scope>runtime</scope>
  </dependency>
  <dependency>
    <groupId>org.apache.logging.log4j</groupId>
    <artifactId>log4j-1.2-api</artifactId>
    <!-- version is omitted since there's org.apache.logging.log4j:log4j-bom in the dependencyManagement section -->
    <scope>runtime</scope>
  </dependency>

  <!-- logging backend: log4j 2.x -->
  <!-- this dependency declarations are optional since org.apache.logging.log4j:log4j-slf4j-impl depends on them transitively -->
  <dependency>
    <groupId>org.apache.logging.log4j</groupId>
    <artifactId>log4j-api</artifactId>
    <!-- version is omitted since there's org.apache.logging.log4j:log4j-bom in the dependencyManagement section -->
  </dependency>
  <dependency>
    <groupId>org.apache.logging.log4j</groupId>
    <artifactId>log4j-core</artifactId>
    <!-- version is omitted since there's org.apache.logging.log4j:log4j-bom in the dependencyManagement section -->
    <scope>runtime</scope>
  </dependency>
</dependencies>",../data/confluence_exports/TIKA/Logging_109454058.html
TIKA : Logging Common sections,"dependencies {// Import Maven BOM for Tika and Log4j 2.x.// Depending on your setup `api` could be used instead of `implementation` when `java-library` plugin is activated.implementation(platform(""org.apache.tika:tika-bom:2.6.0""))implementation(platform(""org.apache.logging.log4j:log4j-bom:2.19.0""))constraints {// versions from constraints work like a dependencyManagement section in Mavenimplementation(""org.slf4j:slf4j-api:2.0.3"")implementation(""org.slf4j:jul-to-slf4j:2.0.3"")implementation(""org.slf4j:jcl-over-slf4j:2.0.3"")implementation(""org.slf4j:log4j-over-slf4j:2.0.3"")}implementation(""org.apache.tika:tika-core"")implementation(""org.apache.tika:tika-parsers-standard-package"")}configurations.all {// remove if using Apache Log4j 2.x log4j-jcl native bridge instead of jcl-over-slf4jexclude(""commons-logging"", ""commons-logging"")}",../data/confluence_exports/TIKA/Logging_109454058.html
TIKA : Logging Apache Log4j 2.x with slf4j bridges,"// merge with common section abovedependencies {// versions from platform/BOMimplementation(""org.apache.logging.log4j:log4j-api"")runtimeOnly(""org.apache.logging.log4j:log4j-core"")runtimeOnly(""org.apache.logging.log4j:log4j-slf4j2-impl"") // for slf4j 1.7.x use log4j-slf4j-impl insteadimplementation(""org.slf4j:jul-to-slf4j"") // java.util.logging to slf4j, requires additional configuration, seehttps://www.slf4j.org/api/org/slf4j/bridge/SLF4JBridgeHandler.htmlruntimeOnly(""org.slf4j:jcl-over-slf4j"") // commons-logging (JCL) to slf4jruntimeOnly(""org.slf4j:log4j-over-slf4j"") // log4j 1.2.x to slf4j}",../data/confluence_exports/TIKA/Logging_109454058.html
TIKA : Logging Logback,"// merge with common section abovedependencies {constraints {// 1.4.x for slf4j 2.x & Jakarta EE 9+, 1.3.x for slf4j 2.x & Jakarta EE 8/Java EE 8, and 1.2.x for slf4j 1.7.ximplementation(""ch.qos.logback:logback-core:1.4.4"")implementation(""ch.qos.logback:logback-classic:1.4.4"")}runtimeOnly(""ch.qos.logback:logback-classic"") // slf4j logging backendimplementation(""org.slf4j:jul-to-slf4j"") // java.util.logging to slf4j, requires additional configuration, seehttps://www.slf4j.org/api/org/slf4j/bridge/SLF4JBridgeHandler.htmlruntimeOnly(""org.slf4j:jcl-over-slf4j"") // commons-logging (JCL) to slf4jruntimeOnly(""org.slf4j:log4j-over-slf4j"") // log4j 1.2.x to slf4jruntimeOnly(""org.apache.logging.log4j:log4j-to-slf4j"") // log4j 2.x to slf4j adapter}",../data/confluence_exports/TIKA/Logging_109454058.html
TIKA : Logging Apache Log4j 2.x with native bridges,"dependencies {// versions from platform/BOMimplementation(""org.apache.logging.log4j:log4j-api"")runtimeOnly(""org.apache.logging.log4j:log4j-core"")runtimeOnly(""org.apache.logging.log4j:log4j-slf4j2-impl"") // for slf4j 1.7.x use log4j-slf4j-impl insteadruntimeOnly(""org.apache.logging.log4j:log4j-jul"") // java.util.logging to log4j 2.x adapter, requires additional configuration seehttps://logging.apache.org/log4j/2.x/log4j-jul/index.htmlruntimeOnly(""org.apache.logging.log4j:log4j-jcl"") // commons-logging (JCL) to log4j 2.x bridgeruntimeOnly(""org.apache.logging.log4j:log4j-1.2-api"") // log4j 1.2.x to log4j 2.x bridge}",../data/confluence_exports/TIKA/Logging_109454058.html
TIKA : MockParser Background,"So, you've integrated Apache Tika into your framework, tried it on a couple of thousand files and all works well. Problem solved! No. In very, very rare cases, Tika can do some really bad things. We try to fix these problems when we can, but if history is any indication (e.g.TIKA-1132andTIKA-2040to name a few), if you are processing millions/billions of files from the wild, you'll need to defend against: Regular catchable exceptionsOutOfMemory errors which can put the jvm in an unreliable statePermanent hangs (Tika can chew up massive amounts of resources and goforever)Security vulnerabilities (e.g.CVE-2016-6809andCVE-2016-4434) Please note that for 3., permanent hangs – you cannot terminate the Thread. Thread'sstop,suspend,destroysound like they'll do the trick, but they won't.You need to kill the entire process.SeeTIKA-456. As of Tika 1.15, we added aMockParserin the tika-core-tests.jar that will allow you to test your framework against items 1-3. Simply add that jar to your class path and then include a <mock> xml file in your set of test documents, and crash, crash away. If you'd like to test 4., you can do that too! While you should be protected from an XXE (let us know if you're not!), you could create a deserialization attack...just create your own malicious Throwable class, add it to the classpath and send in a mock file that includes: <throw class=""my.evil.DeserializationAttack"">bwahahaha</throw>",../data/confluence_exports/TIKA/MockParser_109454063.html
TIKA : MockParser Usage,Below are several options for adding the dependency.,../data/confluence_exports/TIKA/MockParser_109454063.html
TIKA : MockParser Including the tika-core-tests dependency in your project,<dependency><groupId>${project.groupId}</groupId><artifactId>tika-core</artifactId><version>${project.version}</version><type>test-jar</type><scope>test</scope></dependency>,../data/confluence_exports/TIKA/MockParser_109454063.html
TIKA : MockParser Tika-app,"Place the tika-app.jar and the tika-core-tests.jar in a ""bin"" directory. java -cp ""bin/*"" org.apache.tika.TikaCLI mock_example.xml",../data/confluence_exports/TIKA/MockParser_109454063.html
